Selected: MPU9250
Beginning Gyro calibration...
Offsets are: 0.011975 -0.000267 0.002770
Let's go Fly ! 
  +3.10, +173.99,   +6.99,   -0.05,   -0.02,   -0.02,   -0.05,   -2.29,   -0.00,   -7.88, -440.70,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1173, 1884.8431, 0
  +3.12, +173.95,   +6.99,   -0.05,   -0.14,   +0.28,   -0.05,   -2.29,   -0.00,   -7.92, -440.60,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0054, 184
  +3.13, +173.92,   +6.99,   +0.08,   -0.20,   +0.04,   -0.05,   -2.29,   -0.00,   -7.95, -440.51,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.14, +173.88,   +7.00,   +0.02,   +0.05,   -0.27,   -0.05,   -2.29,   -0.00,   -7.99, -440.42,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1173, 0.0053, 188
  +3.16, +173.85,   +7.00,   +0.08,   -0.26,   +0.04,   -0.05,   -2.29,   -0.00,   -8.03, -440.33,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0053, 188
  +3.18, +173.81,   +7.00,   +0.02,   -0.20,   -0.15,   -0.05,   -2.29,   -0.00,   -8.07, -440.24,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.19, +173.77,   +7.00,   -0.11,   -0.02,   +0.04,   -0.05,   -2.29,   -0.00,   -8.11, -440.15,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0053, 190
  +3.21, +173.74,   +7.00,   +0.02,   -0.20,   +0.16,   -0.05,   -2.29,   -0.00,   -8.14, -440.06,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.22, +173.70,   +7.00,   +0.14,   +0.11,   +0.10,   -0.05,   -2.29,   -0.00,   -8.18, -439.97,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.23, +173.67,   +7.01,   +0.08,   -0.02,   -0.09,   -0.05,   -2.29,   -0.00,   -8.22, -439.88,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.25, +173.63,   +7.01,   +0.38,   -0.02,   +0.28,   -0.05,   -2.29,   -0.00,   -8.26, -439.78,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.26, +173.59,   +7.01,   -0.11,   -0.20,   -0.09,   -0.05,   -2.29,   -0.00,   -8.29, -439.69,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0053, 190
  +3.28, +173.55,   +7.01,   +0.14,   -0.32,   -0.15,   -0.05,   -2.29,   -0.00,   -8.33, -439.60,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0053, 188
  +3.30, +173.51,   +7.02,   +0.14,   -0.02,   -0.09,   -0.05,   -2.29,   -0.00,   -8.37, -439.50,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.31, +173.48,   +7.02,   +0.08,   +0.05,   +0.22,   -0.05,   -2.29,   -0.00,   -8.41, -439.41,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.33, +173.44,   +7.02,   -0.05,   -0.08,   +0.10,   -0.05,   -2.29,   -0.00,   -8.45, -439.32,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.34, +173.40,   +7.02,   +0.02,   +0.23,   +0.10,   -0.05,   -2.29,   -0.00,   -8.48, -439.22,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.36, +173.36,   +7.02,   -0.05,   -0.02,   -0.15,   -0.05,   -2.29,   -0.00,   -8.53, -439.13,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.38, +173.32,   +7.02,   -0.05,   +0.35,   -0.02,   -0.05,   -2.29,   -0.00,   -8.57, -439.03,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0055, 183
  +3.39, +173.29,   +7.03,   +0.02,   +0.17,   -0.15,   -0.05,   -2.29,   -0.00,   -8.61, -438.93,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 190
  +3.41, +173.25,   +7.03,   +0.02,   -0.02,   +0.10,   -0.05,   -2.29,   -0.00,   -8.65, -438.84,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1179 ,1172, 0.0052, 191
  +3.42, +173.21,   +7.03,   +0.02,   -0.44,   +0.04,   -0.05,   -2.29,   -0.00,   -8.69, -438.74,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.44, +173.17,   +7.03,   +0.08,   -0.14,   +0.16,   -0.05,   -2.29,   -0.00,   -8.73, -438.64,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.45, +173.13,   +7.04,   +0.02,   -0.14,   -0.15,   -0.05,   -2.29,   -0.00,   -8.77, -438.54,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0055, 180
  +3.47, +173.09,   +7.04,   +0.08,   +0.11,   +0.04,   -0.05,   -2.29,   -0.00,   -8.81, -438.43,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0054, 186
  +3.49, +173.05,   +7.04,   +0.08,   -0.02,   +0.16,   -0.05,   -2.29,   -0.00,   -8.85, -438.34,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0053, 190
  +3.50, +173.01,   +7.04,   +0.02,   -0.02,   +0.16,   -0.05,   -2.29,   -0.00,   -8.89, -438.24,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.52, +172.97,   +7.05,   -0.23,   -0.14,   +0.10,   -0.05,   -2.29,   -0.00,   -8.93, -438.13,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0053, 188
  +3.54, +172.93,   +7.05,   -0.23,   +0.11,   -0.33,   -0.05,   -2.29,   -0.00,   -8.97, -438.03,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.55, +172.88,   +7.05,   -0.29,   +0.05,   +0.04,   -0.05,   -2.29,   -0.00,   -9.02, -437.93,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.57, +172.84,   +7.06,   -0.23,   +0.11,   -0.15,   -0.05,   -2.29,   -0.00,   -9.06, -437.83,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.59, +172.80,   +7.06,   -0.23,   -0.02,   -0.09,   -0.05,   -2.29,   -0.00,   -9.11, -437.72,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0054, 185
  +3.61, +172.76,   +7.06,   +0.08,   +0.05,   +0.04,   -0.05,   -2.29,   -0.00,   -9.15, -437.62,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.62, +172.72,   +7.06,   -0.17,   +0.11,   -0.21,   -0.05,   -2.29,   -0.00,   -9.19, -437.51,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.64, +172.68,   +7.07,   +0.08,   -0.20,   -0.27,   -0.05,   -2.29,   -0.00,   -9.24, -437.41,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.66, +172.64,   +7.07,   +0.08,   -0.14,   +0.34,   -0.05,   -2.29,   -0.00,   -9.28, -437.30,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0054, 184
  +3.68, +172.59,   +7.07,   -0.11,   +0.23,   +0.10,   -0.05,   -2.29,   -0.00,   -9.33, -437.20,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0052, 190
  +3.70, +172.55,   +7.07,   +0.02,   +0.23,   -0.15,   -0.05,   -2.29,   -0.00,   -9.37, -437.09,   +0.00, 1508, 1507 ,1515 ,1079, 1000, 1000 ,1178 ,1171, 0.0053, 190
