Selected: MPU9250
Beginning Gyro calibration...
Offsets are: 0.012378 -0.002102 0.003255
Let's go Fly ! 
  -7.02, +171.30,  -23.05,   -0.12,   +0.90,   -0.30, 1515, 1500 ,1514 ,1076, 1168.3748, 0
  -7.05, +171.23,  -23.04,   -0.24,   +0.66,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 343
  -7.09, +171.17,  -23.04,   -0.42,   +0.84,   +0.37, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.13, +171.11,  -23.05,   -0.18,   +0.78,   -0.67, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.17, +171.05,  -23.06,   -0.18,   +0.72,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.22, +170.99,  -23.07,   -0.06,   +0.78,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 341
  -7.26, +170.93,  -23.07,   -0.18,   +0.78,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.30, +170.87,  -23.08,   +0.00,   +0.66,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.35, +170.81,  -23.09,   -0.24,   +1.02,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -7.39, +170.75,  -23.10,   -0.18,   +0.66,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.43, +170.68,  -23.10,   -0.06,   +0.48,   -0.48, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.47, +170.62,  -23.11,   -0.49,   +0.66,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -7.51, +170.56,  -23.12,   -0.18,   +0.72,   +0.00, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.56, +170.49,  -23.13,   -0.06,   +0.78,   -0.36, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.60, +170.43,  -23.13,   -0.18,   +0.66,   -0.30, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.64, +170.37,  -23.14,   -0.18,   +0.84,   +0.31, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -7.69, +170.30,  -23.15,   -0.18,   +0.72,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.73, +170.24,  -23.16,   -0.30,   +0.72,   -0.48, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.77, +170.17,  -23.17,   -0.36,   +0.90,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.82, +170.11,  -23.18,   -0.24,   +0.78,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.86, +170.04,  -23.19,   -0.24,   +0.48,   -0.30, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -7.91, +169.97,  -23.20,   -0.06,   +0.48,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -7.96, +169.90,  -23.21,   +0.00,   +0.48,   -0.18, 1515, 1500 ,1514 ,1076, 0.0030, 338
  -8.00, +169.84,  -23.22,   -0.49,   +0.90,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.05, +169.77,  -23.23,   -0.42,   +0.60,   -0.30, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -8.09, +169.70,  -23.23,   -0.24,   +0.90,   -0.42, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.14, +169.63,  -23.24,   -0.18,   +0.78,   +0.06, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.18, +169.56,  -23.25,   -0.30,   +0.78,   -0.42, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.23, +169.49,  -23.27,   -0.12,   +0.72,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -8.28, +169.42,  -23.28,   -0.18,   +0.84,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.33, +169.35,  -23.29,   -0.30,   +0.72,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.37, +169.28,  -23.30,   -0.12,   +0.72,   +0.13, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.42, +169.21,  -23.31,   -0.12,   +0.72,   -0.55, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.47, +169.14,  -23.32,   -0.06,   +0.66,   +0.25, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.51, +169.07,  -23.33,   -0.12,   +0.96,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -8.56, +169.00,  -23.34,   -0.18,   +0.90,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -8.61, +168.93,  -23.35,   -0.06,   +0.60,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -8.66, +168.85,  -23.36,   -0.30,   +0.66,   -0.48, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.71, +168.78,  -23.37,   -0.30,   +0.90,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -8.75, +168.70,  -23.38,   -0.18,   +0.66,   +0.25, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.81, +168.63,  -23.39,   -0.12,   +0.66,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.86, +168.56,  -23.41,   +0.25,   +0.72,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -8.91, +168.48,  -23.42,   -0.06,   +0.66,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -8.96, +168.40,  -23.43,   -0.18,   +0.78,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.01, +168.33,  -23.44,   -0.36,   +0.84,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.06, +168.25,  -23.45,   -0.18,   +0.72,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.12, +168.17,  -23.47,   +0.00,   +0.66,   +0.00, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.17, +168.09,  -23.48,   +0.06,   +0.72,   -0.30, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.22, +168.02,  -23.49,   +0.00,   +0.54,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.28, +167.94,  -23.50,   -0.12,   +0.78,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.33, +167.86,  -23.51,   -0.18,   +0.54,   -0.42, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.39, +167.78,  -23.52,   -0.36,   +0.60,   -0.61, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.44, +167.70,  -23.54,   -0.12,   +0.84,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.50, +167.62,  -23.55,   -0.12,   +0.78,   +0.06, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.55, +167.54,  -23.56,   -0.12,   +0.78,   -0.55, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.61, +167.46,  -23.58,   -0.12,   +0.84,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.66, +167.38,  -23.59,   -0.30,   +0.78,   +0.00, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.72, +167.29,  -23.61,   +0.06,   +0.66,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.78, +167.21,  -23.62,   +0.19,   +0.78,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 344
  -9.83, +167.12,  -23.63,   -0.12,   +0.78,   -0.12, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.89, +167.04,  -23.65,   -0.12,   +1.09,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 345
  -9.95, +166.95,  -23.66,   -0.12,   +0.48,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 345
 -10.00, +166.87,  -23.68,   -0.12,   +0.84,   -0.55, 1515, 1500 ,1514 ,1076, 0.0029, 345
 -10.06, +166.79,  -23.69,   +0.12,   +0.60,   -0.24, 1515, 1500 ,1514 ,1076, 0.0029, 344
 -10.11, +166.70,  -23.71,   +0.00,   +0.54,   -0.06, 1515, 1500 ,1514 ,1076, 0.0029, 345
 -10.17, +166.61,  -23.72,   +0.00,   +0.78,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 344
 -10.23, +166.52,  -23.74,   -0.18,   +0.66,   -0.18, 1515, 1500 ,1514 ,1076, 0.0029, 344
